taxonId,treeId,location,startTime,endTime
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27300000,Brazil,2020.1584699453551,2020.1578192204963
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27300000,Italy,2020.1578192204963,2020.0662278333668
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27300000,ChinaHubei,2020.0662278333668,2019.9491148613301
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27400000,Brazil,2020.1584699453551,2020.1557734367746
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27400000,Italy,2020.1557734367746,2020.096677731115
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27400000,ChinaHubei,2020.096677731115,2019.954243972475
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27500000,Brazil,2020.1584699453551,2020.1580431134018
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27500000,Italy,2020.1580431134018,2020.149325625549
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27500000,Switzerland,2020.149325625549,2020.0948887715474
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27500000,ChinaHubei,2020.0948887715474,2019.9466595970396
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27600000,Brazil,2020.1584699453551,2020.1576138589621
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27600000,Italy,2020.1576138589621,2020.1262508418397
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27600000,ChinaHubei,2020.1262508418397,2019.930561497385
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27700000,Brazil,2020.1584699453551,2020.1570472714527
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27700000,Italy,2020.1570472714527,2020.1184504071898
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27700000,ChinaHubei,2020.1184504071898,2019.930648919938
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27800000,Brazil,2020.1584699453551,2020.1583268018271
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27800000,Italy,2020.1583268018271,2020.0701753351566
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27800000,ChinaHubei,2020.0701753351566,2019.9440397561946
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27900000,Brazil,2020.1584699453551,2020.1567876447316
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27900000,Italy,2020.1567876447316,2020.0641438909336
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27900000,ChinaHubei,2020.0641438909336,2019.9580125045345
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28000000,Brazil,2020.1584699453551,2020.1573124238084
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28000000,Italy,2020.1573124238084,2020.0605901362565
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28000000,ChinaHubei,2020.0605901362565,2019.945440172201
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28100000,Brazil,2020.1584699453551,2020.1577078237867
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28100000,Italy,2020.1577078237867,2020.0641383001937
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28100000,ChinaHubei,2020.0641383001937,2019.9586234563997
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28200000,Brazil,2020.1584699453551,2020.1569873443757
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28200000,Portugal,2020.1569873443757,2020.1558380625227
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28200000,Italy,2020.1558380625227,2020.0814782750504
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28200000,ChinaHubei,2020.0814782750504,2019.9585646597889
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28300000,Brazil,2020.1584699453551,2020.1560564856654
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28300000,Italy,2020.1560564856654,2020.1433824855953
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28300000,Germany,2020.1433824855953,2020.1427129879505
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28300000,Italy,2020.1427129879505,2020.0683584100825
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28300000,ChinaHubei,2020.0683584100825,2019.9407487987962
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28400000,Brazil,2020.1584699453551,2020.1564952922581
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28400000,Italy,2020.1564952922581,2020.1134655307696
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28400000,ChinaHubei,2020.1134655307696,2019.9509267526746
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28500000,Brazil,2020.1584699453551,2020.1570509761596
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28500000,Italy,2020.1570509761596,2020.1374886273018
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28500000,Finland,2020.1374886273018,2020.1072147955306
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28500000,ChinaHubei,2020.1072147955306,2019.9363007522454
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28600000,Brazil,2020.1584699453551,2020.1566251254567
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28600000,Italy,2020.1566251254567,2020.0939291568175
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28600000,ChinaHubei,2020.0939291568175,2019.9605946232975
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28700000,Brazil,2020.1584699453551,2020.15645727806
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28700000,Italy,2020.15645727806,2020.1328998661288
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28700000,Switzerland,2020.1328998661288,2020.129064643725
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28700000,Finland,2020.129064643725,2020.0966958127426
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28700000,ChinaHubei,2020.0966958127426,2019.952282843754
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28800000,Brazil,2020.1584699453551,2020.1561042671458
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28800000,Italy,2020.1561042671458,2020.0627206894758
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28800000,ChinaHubei,2020.0627206894758,2019.9650339027435
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28900000,Brazil,2020.1584699453551,2020.1576781096644
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28900000,Italy,2020.1576781096644,2020.0684405510146
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,28900000,ChinaHubei,2020.0684405510146,2019.9487709144246
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29000000,Brazil,2020.1584699453551,2020.1570428090206
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29000000,Italy,2020.1570428090206,2020.1531128646964
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29000000,Switzerland,2020.1531128646964,2020.1060010455037
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29000000,ChinaHubei,2020.1060010455037,2019.9299583807472
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29100000,Brazil,2020.1584699453551,2020.156785350352
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29100000,Italy,2020.156785350352,2020.1451023085474
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29100000,Switzerland,2020.1451023085474,2020.1132655212164
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29100000,ChinaHubei,2020.1132655212164,2019.951542254319
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29200000,Brazil,2020.1584699453551,2020.1566975163237
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29200000,Italy,2020.1566975163237,2020.1040335778655
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29200000,ChinaHubei,2020.1040335778655,2019.9432501482434
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29300000,Brazil,2020.1584699453551,2020.156091374984
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29300000,Italy,2020.156091374984,2020.133416975199
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29300000,Switzerland,2020.133416975199,2020.1177790421027
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29300000,ChinaHubei,2020.1177790421027,2019.944434262121
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29400000,Brazil,2020.1584699453551,2020.1574430902854
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29400000,Italy,2020.1574430902854,2020.1242046988145
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29400000,Switzerland,2020.1242046988145,2020.1111908580783
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29400000,ChinaGuangdong,2020.1111908580783,2020.099435157816
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29400000,ChinaHubei,2020.099435157816,2019.9636498608818
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29500000,Brazil,2020.1584699453551,2020.158028112091
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29500000,Italy,2020.158028112091,2020.1290073376201
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29500000,Switzerland,2020.1290073376201,2020.116530970235
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29500000,ChinaHubei,2020.116530970235,2019.9534582387507
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29600000,Brazil,2020.1584699453551,2020.157312375664
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29600000,Italy,2020.157312375664,2020.1527791524359
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29600000,Switzerland,2020.1527791524359,2020.1182232929268
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29600000,ChinaHubei,2020.1182232929268,2019.9557886087996
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29700000,Brazil,2020.1584699453551,2020.1572878879854
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29700000,Italy,2020.1572878879854,2020.0664751489055
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29700000,ChinaHubei,2020.0664751489055,2019.9590250650458
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29800000,Brazil,2020.1584699453551,2020.1582212970739
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29800000,Italy,2020.1582212970739,2020.1356527156559
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29800000,France,2020.1356527156559,2020.1326700800003
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29800000,ChinaHubei,2020.1326700800003,2019.9481111368102
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29900000,Brazil,2020.1584699453551,2020.1564086389521
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29900000,Italy,2020.1564086389521,2020.1288788125075
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29900000,ChinaChongqing,2020.1288788125075,2020.1165658202744
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,29900000,ChinaHubei,2020.1165658202744,2019.9474456318487
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30000000,Brazil,2020.1584699453551,2020.1576068033107
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30000000,Italy,2020.1576068033107,2020.0607322145293
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30000000,ChinaHubei,2020.0607322145293,2019.9234578639862
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30100000,Brazil,2020.1584699453551,2020.1560771227414
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30100000,Italy,2020.1560771227414,2020.1124356788534
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30100000,ChinaHubei,2020.1124356788534,2019.948475450737
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30200000,Brazil,2020.1584699453551,2020.1577004738724
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30200000,Italy,2020.1577004738724,2020.1474476872113
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30200000,Switzerland,2020.1474476872113,2020.1000165083772
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30200000,NewZealand,2020.1000165083772,2020.0926156246849
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30200000,ChinaHubei,2020.0926156246849,2019.952826589629
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30300000,Brazil,2020.1584699453551,2020.157840360352
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30300000,Italy,2020.157840360352,2020.1500488607453
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30300000,Switzerland,2020.1500488607453,2020.0936822554452
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30300000,ChinaHubei,2020.0936822554452,2019.9489158465517
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30400000,Brazil,2020.1584699453551,2020.1559021355868
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30400000,Italy,2020.1559021355868,2020.0652701921076
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30400000,ChinaHubei,2020.0652701921076,2019.9442985319245
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30500000,Brazil,2020.1584699453551,2020.1574635955465
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30500000,Italy,2020.1574635955465,2020.1449995377545
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30500000,ChinaHubei,2020.1449995377545,2019.9444644437312
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30600000,Brazil,2020.1584699453551,2020.1559571799526
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30600000,Italy,2020.1559571799526,2020.062441594782
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30600000,ChinaHubei,2020.062441594782,2019.8920016001766
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30700000,Brazil,2020.1584699453551,2020.1557450428118
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30700000,Italy,2020.1557450428118,2020.0627293239795
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30700000,ChinaHubei,2020.0627293239795,2019.9283034158145
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30800000,Brazil,2020.1584699453551,2020.15622820817
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30800000,Italy,2020.15622820817,2020.0662574300052
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30800000,ChinaHubei,2020.0662574300052,2019.950877018026
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30900000,Brazil,2020.1584699453551,2020.156022712047
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30900000,Italy,2020.156022712047,2020.1190662270756
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,30900000,ChinaHubei,2020.1190662270756,2019.9334910998505
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31000000,Brazil,2020.1584699453551,2020.1563833945577
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31000000,Italy,2020.1563833945577,2020.0691554946868
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31000000,Japan,2020.0691554946868,2020.0619180839424
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31000000,ChinaHubei,2020.0619180839424,2019.9128581337627
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31100000,Brazil,2020.1584699453551,2020.1577151382705
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31100000,Italy,2020.1577151382705,2020.123150611279
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31100000,ChinaHubei,2020.123150611279,2019.943562434859
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31200000,Brazil,2020.1584699453551,2020.1579709353068
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31200000,Italy,2020.1579709353068,2020.1368699866673
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31200000,ChinaHubei,2020.1368699866673,2019.9410682510377
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31300000,Brazil,2020.1584699453551,2020.1580987814746
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31300000,Italy,2020.1580987814746,2020.1515062409028
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31300000,Spain,2020.1515062409028,2020.1410435844482
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31300000,Switzerland,2020.1410435844482,2020.091929994267
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31300000,ChinaHubei,2020.091929994267,2019.9136494962554
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31400000,Brazil,2020.1584699453551,2020.1569170987107
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31400000,Italy,2020.1569170987107,2020.0652515816237
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31400000,Australia,2020.0652515816237,2020.0616848136106
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31400000,ChinaHubei,2020.0616848136106,2019.9411131258046
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31500000,Brazil,2020.1584699453551,2020.1577008495888
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31500000,Italy,2020.1577008495888,2020.13379090045
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31500000,Australia,2020.13379090045,2020.103557739288
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31500000,ChinaHubei,2020.103557739288,2019.9481812144845
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31600000,Brazil,2020.1584699453551,2020.1581855981701
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31600000,Italy,2020.1581855981701,2020.0634353102093
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31600000,ChinaHubei,2020.0634353102093,2019.950420106006
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31700000,Brazil,2020.1584699453551,2020.1568139880837
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31700000,Italy,2020.1568139880837,2020.1192751567735
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31700000,ChinaShandong,2020.1192751567735,2020.099901881058
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31700000,ChinaHubei,2020.099901881058,2019.9553870434377
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31800000,Brazil,2020.1584699453551,2020.157718736119
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31800000,Italy,2020.157718736119,2020.1435676785345
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31800000,Switzerland,2020.1435676785345,2020.1081599987974
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31800000,ChinaHubei,2020.1081599987974,2019.9518269623125
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31900000,Brazil,2020.1584699453551,2020.1557468930873
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31900000,Italy,2020.1557468930873,2020.1340031353097
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,31900000,ChinaHubei,2020.1340031353097,2019.9440349442302
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32000000,Brazil,2020.1584699453551,2020.1557612688666
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32000000,Italy,2020.1557612688666,2020.1431918678838
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32000000,Switzerland,2020.1431918678838,2020.091914065086
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32000000,ChinaHubei,2020.091914065086,2019.9555181114806
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32100000,Brazil,2020.1584699453551,2020.1579690194299
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32100000,Italy,2020.1579690194299,2020.0724307644402
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32100000,ChinaHubei,2020.0724307644402,2019.958820087727
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32200000,Brazil,2020.1584699453551,2020.158214959846
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32200000,Italy,2020.158214959846,2020.0669086293365
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32200000,ChinaHubei,2020.0669086293365,2019.963622921491
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32300000,Brazil,2020.1584699453551,2020.158405910792
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32300000,Italy,2020.158405910792,2020.0649793416417
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32300000,ChinaHubei,2020.0649793416417,2019.9428638906268
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32400000,Brazil,2020.1584699453551,2020.157454430252
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32400000,Italy,2020.157454430252,2020.0637918814834
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32400000,ChinaHubei,2020.0637918814834,2019.9590125674845
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32500000,Brazil,2020.1584699453551,2020.156918128738
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32500000,Italy,2020.156918128738,2020.064358589884
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32500000,ChinaHubei,2020.064358589884,2019.9525499820975
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32600000,Brazil,2020.1584699453551,2020.1571175266045
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32600000,Italy,2020.1571175266045,2020.0647340372993
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32600000,ChinaHubei,2020.0647340372993,2019.9455296395856
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32700000,Brazil,2020.1584699453551,2020.157538134467
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32700000,Italy,2020.157538134467,2020.1303335707298
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32700000,ChinaHubei,2020.1303335707298,2019.9559444120262
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32800000,Brazil,2020.1584699453551,2020.157828714004
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32800000,Italy,2020.157828714004,2020.0622708285525
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32800000,ChinaHubei,2020.0622708285525,2019.942817954849
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32900000,Brazil,2020.1584699453551,2020.156137013409
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32900000,Italy,2020.156137013409,2020.0636501390952
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,32900000,ChinaHubei,2020.0636501390952,2019.9435524370163
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33000000,Brazil,2020.1584699453551,2020.158289605196
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33000000,Italy,2020.158289605196,2020.0703152707658
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33000000,ChinaHubei,2020.0703152707658,2019.9458281182315
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33100000,Brazil,2020.1584699453551,2020.1581122127034
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33100000,Italy,2020.1581122127034,2020.0616993125518
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33100000,ChinaHubei,2020.0616993125518,2019.9474851394061
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33200000,Brazil,2020.1584699453551,2020.156026858012
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33200000,Italy,2020.156026858012,2020.067240527972
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33200000,ChinaHubei,2020.067240527972,2019.942438300134
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33300000,Brazil,2020.1584699453551,2020.1565442098306
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33300000,Italy,2020.1565442098306,2020.1162691368554
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33300000,Finland,2020.1162691368554,2020.082766485149
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33300000,Italy,2020.082766485149,2020.0637597843815
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33300000,ChinaHubei,2020.0637597843815,2019.8923298431528
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33400000,Brazil,2020.1584699453551,2020.1566515943136
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,33400000,Italy,2020.1566515943136,2020.0679426356926
